Date,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerName,CustomerEmail,CustomerAddress,CustomerPhone,CustomerSegment,SupplierName,SupplierLocation,SupplierContact,ShipperName,ShippingMethod,QuantitySold,TotalAmount,DiscountAmount,NetAmount,StockReceived,StockSold,StockOnHand
2022-07-08,Pamela,Electronics,Headphones,651.11,James Neal Jr.,alexandergregory@example.org,"6027 Fowler Creek Suite 392, Mathisside, PR 11623",2448333991,Bronze,Brown-Miller,Seanfort,(502)758-2166,LLC,Sea,46,29951.06,154.61,29796.45,473,281,192
05-21-2023,Pamela,InvalidCategory,Headphones,0.01,Jeffrey Rodriguez,benjamin74@example.org,"122 Brandon Path, Henryberg, WV 94891",430-242-1754x072,Gold,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Ltd,Air,29,18882.19,105.28,18776.91,135,81,54
2022-05-31,Angela,Toys,Action Figures,386.57,Timothy Davis,,"406 Zachary Island Suite 228, East Tanner, MN 15753",456.356.1354x931,Gold,"Mack, Wright and Mclaughlin",Alexandrachester,,and Sons,Air,38,14689.66,55.43,14634.23,133,74,59
2022-06-14,Pamela,Electronics,Headphones,651.11,Christina Hernandez,ckeller@example.com,"500 Regina Prairie Apt. 348, Williamhaven, MT 23835",001-511-712-2073x1958,Gold,Peck Group,West Lindafurt,+1-838-976-6137,Group,Sea,66,42973.26,127.34,42845.920000000006,269,33,236
2023-04-14,Pamela,Electronics,Headphones,651.11,Debra Johnson,jlopez@example.net,"2449 Rodriguez Isle Suite 021, Port Timothy, MA 20587",(277)590-8774,Silver,Campos-Murillo,Lawsontown,822-222-4939,and Sons,Air,97,63157.67,106.84,63050.83,322,37,285
2022-02-01,Nathaniel,Electronics,Camera,652.35,Desiree Wilson,tuckernoah@example.org,"448 Joshua Drive Apt. 833, Jenniferport, CA 06755",5406024478,Bronze,Brown-Miller,Seanfort,(502)758-2166,Group,Air,50,32617.5,13.41,32604.09,188,176,12
2022-06-20,Kristine,Electronics,Headphones,228.82,Rebecca Mack,sharonmartin@example.org,"PSC 0832, Box 7300, APO AE 14863",287-486-8835x95048,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,Inc,Air,58,13271.56,48.33,13223.23,497,252,245
10-24-2021,NonExistentProduct,Books,Non-fiction,642.11,Sara Sims DVM,twilson@example.com,"552 Dennis Squares, New Casey, AR 58344",+1-655-735-4383x6306,Bronze,"Wagner, Jackson and Holt",Port Sarahview,,Group,Sea,46,29537.06,123.29,29413.77,473,278,195
2023-03-16,Michael,Toys,Dolls,46.23,Stephanie Wright,connorday@example.org,"272 Jeffrey Street Suite 872, Wiseborough, SD 08976",+1-397-354-8603,Bronze,Higgins and Sons,West Johnbury,230-568-4141,Inc,Sea,79,3652.17,13.21,3638.96,365,245,120
2022-03-06,Shannon,Home & Garden,Gardening Tools,68.01,Ann Johnston,christopher73@example.org,"1355 Edward Crescent Apt. 256, Codyshire, CO 12005",(676)810-4540,Silver,Brown-Miller,Seanfort,(502)758-2166,LLC,Sea,28,1904.28,12.58,1891.7000000000005,140,98,42
2021-12-09,Pamela,Electronics,Headphones,651.11,Lauren Nelson,webbjeffrey@example.com,"35553 Hall Bypass Suite 964, Port Charles, GA 70353",4932740020,Gold,Peck Group,West Lindafurt,,Inc,Air,96,62506.56,113.05,62393.51,210,11,199
2022-09-18,Justin,Electronics,Headphones,660.05,Beth Gillespie,rollinstyler@example.org,"099 Victoria Turnpike Apt. 077, Alejandramouth, MO 52246",864-724-5733x4300,Silver,Campos-Murillo,Lawsontown,822-222-4939,Inc,Air,20,13201.0,10.25,13190.75,246,233,13
2023-05-06,Amy,InvalidCategory,Decor,364.01,Marissa Stewart,wlarson@example.com,"887 Bailey Brooks Suite 075, Kristinhaven, TX 33001",980-708-5635x848,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Ltd,Air,83,30212.83,35.24,30177.59,120,7,113
2021-11-16,Elizabeth,Clothing,Shirt,99999.99,Amanda Kelly,ychung@example.net,"95218 Nicholas Passage, Martinport, WI 78373",5953955073,Silver,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,PLC,Ground,94,78977.86,190.57,78787.29,481,112,369
2022-05-17,NonExistentProduct,InvalidCategory,Dolls,46.23,Carolyn Long,harrisdana@example.com,"0163 Burnett Knoll Suite 925, Christopherchester, TX 47484",984-295-2022,Silver,Randall-Ballard,Popeport,933.564.7029x6917,Group,Air,30,1386.9,9.85,1377.05,399,324,75
2023-04-05,Nathaniel,Electronics,Camera,652.35,Chelsea Mendez,,"4437 Crystal Ranch, Christineland, SC 78799",7215183343,Gold,Campos-Murillo,Lawsontown,822-222-4939,Ltd,Ground,11,7175.85,184.61,6991.240000000001,258,25,233
2022-07-25,Kristine,Electronics,Headphones,228.82,Michael Butler,owhitney@example.net,"2515 Stephen Lodge Suite 147, East Andrew, ID 02158",+1-744-615-0459x475,Silver,Campos-Murillo,Lawsontown,822-222-4939,and Sons,Sea,78,17847.96,67.01,17780.95,248,36,212
2022-07-16,Kristine,Electronics,Headphones,22882.0,Mr. Jesse Garcia,jamielin@example.org,"350 Nicholas Harbors, North Coleview, MD 91885",253.633.8354x47136,Bronze,King-Rodriguez,South Lindatown,7724600682,Ltd,Sea,54,12356.28,60.46,12295.82,376,131,245
2023-01-19,NonExistentProduct,Clothing,Shirt,995.13,Leslie Salinas,gmartinez@example.org,"278 Heather Valleys Suite 503, East Mark, NY 85782",475-363-9849x0296,Silver,Higgins and Sons,West Johnbury,230-568-4141,LLC,Ground,58,57717.54,85.83,57631.71,422,187,235
2022-02-03,Wanda,Toys,Educational,268.61,Nicole Lopez,andrew79@example.org,"1810 Thomas Street Suite 846, Johnville, MD 47767",(377)643-3451x34649,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Ltd,Air,16,4297.76,72.83,4224.93,107,107,0
2022-10-17,Katie,Books,Non-fiction,642.11,Alyssa Morrison,freywillie@example.net,"898 Lowery Brook, Lake Wayne, NV 22157",+1-845-807-5828x363,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Sea,40,25684.4,176.4,25508.0,431,233,198
09-17-2023,Michael,Toys,Dolls,46.23,Deborah Mooney,fuenteslori@example.org,"14012 Espinoza Cliffs, Martinezborough, OH 30943",(522)454-7328,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Inc,Air,40,1849.2,12.1,1837.1,321,8,313
02-07-2023,Elizabeth,Clothing,Shirt,840.19,Andrew Wilson,donaldnichols@example.net,"98245 Kaylee Club, Mendezborough, CA 51033",001-787-338-7283x5758,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,Inc,Ground,3,2520.57,193.45,2327.1200000000003,466,15,451
2023-01-09,Pamela,Electronics,Headphones,651.11,Julia Madden,kimberly69@example.org,"Unit 8596 Box 0357, DPO AA 94325",469-549-0588,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Ground,28,18231.08,46.77,18184.31,480,159,321
2023-06-29,Angela,Toys,Action Figures,386.57,Jordan Wong,micheal60@example.org,"6191 Hayes Vista, West Kristopherview, OH 77819",001-729-859-5500x235,Gold,Brown-Miller,Seanfort,(502)758-2166,LLC,Sea,49,18941.93,12.75,18929.18,282,109,173
2021-11-27,NonExistentProduct,Books,Fiction,930.3,Danielle Gonzalez,kennethgray@example.net,"00752 Kevin Isle Suite 976, Spencebury, MT 97071",(589)571-0706x5106,Gold,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,and Sons,Ground,58,53957.4,270.11,53687.28999999999,107,78,29
2023-04-16,Anthony,Books,Academic,693.39,Dr. Jeffrey Smith,millerrobert@example.com,"71830 Tracy Summit Apt. 393, Walshton, AR 15930",(735)448-1687x34585,Bronze,Brown-Miller,Seanfort,(502)758-2166,Ltd,Ground,15,10400.85,180.23,10220.62,109,4,105
03-07-2023,Angela,Toys,Action Figures,386.57,Jennifer Smith,anitabridges@example.com,"508 Sydney Meadows, Duncanmouth, ND 01544",001-707-322-4017x145,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Ltd,Sea,81,31312.17,108.04,31204.13,426,289,137
2023-01-19,Wanda,Toys,Educational,268.61,Amber Mayer,daryl45@example.com,"7096 Washington Creek Apt. 416, Port Nicholasside, CT 21198",001-600-705-5256x4284,Bronze,Roman-Chambers,Dennischester,001-324-909-1637x2831,Group,Air,64,17191.04,20.42,17170.620000000003,229,135,94
2022-01-30,Katie,Books,Non-fiction,642.11,David Burns,youngshannon@example.org,"60629 Fernandez Rest, Port Jacobshire, DC 65801",(777)790-6369x85483,Gold,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,and Sons,Ground,54,34673.94,137.02,34536.920000000006,472,325,147
2021-11-04,Amy,Home & Garden,Decor,364.01,Kelly Gibson,nbrock@example.org,"00269 Angela Hills Suite 051, Huntfort, CO 36337",762-325-5463x88346,Gold,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Group,Sea,48,17472.48,33.94,17438.54,65,51,14
2021-12-03,Kristine,Electronics,Headphones,228.82,Robert Hardy,williammoore@example.org,"7380 Brandon Tunnel Suite 593, Patriciaborough, FM 99259",562.499.2486x78221,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,LLC,Ground,75,17161.5,11.65,17149.85,271,33,238
2023-06-19,NonExistentProduct,InvalidCategory,Non-fiction,99999.99,Jeffery Johnson,denise55@example.net,"4864 Megan Track Suite 223, Port Leah, WV 77850",+1-711-844-5666,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,LLC,Ground,21,13484.31,128.91,13355.4,60,34,26
2022-01-12,Shawn,Electronics,Headphones,461.09,Mr. Glenn George,tbryant@example.com,"0423 Jack Trace, Port Robert, DC 58979",5274668873,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,LLC,Air,28,12910.52,51.68,12858.839999999998,327,170,157
05-15-2023,NonExistentProduct,Books,Non-fiction,642.11,Matthew Barron,jeremykennedy@example.org,"1833 Davis Mill Apt. 895, Loriborough, DC 94891",410-276-4693x8744,Silver,Peck Group,West Lindafurt,+1-838-976-6137,Group,Sea,9,5778.99,37.79,5741.2,185,175,10
2023-07-03,Robert,Electronics,Mobile,847.43,Alice Smith,michellecampbell@example.org,"058 Keith Islands Apt. 674, Port Carlashire, ND 30668",+1-558-262-1719x758,Bronze,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Air,39,33049.77,248.03,32801.74,70,17,53
2022-03-29,Jamie,Books,Fiction,930.3,Renee Ramirez,,"3063 Williams Mountain, Thomaston, VT 92302",001-828-522-8722,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,and Sons,Sea,39,36281.7,261.7,36020.0,108,51,57
2023-03-18,Robert,InvalidCategory,Mobile,847.43,Christina Vaughn,wglover@example.org,"USS Hernandez, FPO AP 80017",313.940.3338x70675,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Group,Air,9,7626.87,163.23,7463.64,300,107,193
2022-07-01,Wanda,Toys,Educational,268.61,Kyle Raymond,moorelori@example.net,"234 Jackson Crossing Suite 914, Victoriaburgh, CT 80489",(553)914-3167,Gold,White and Sons,West Scott,288-572-7043,PLC,Ground,49,13161.89,1.87,13160.02,167,126,41
2022-04-24,Shannon,Home & Garden,Gardening Tools,99999.99,Taylor Hill,,"720 Walker Fields, North Stacie, AK 64893",001-402-568-5359x75195,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,LLC,Sea,93,6324.93,13.57,6311.360000000001,467,111,356
2023-02-19,Cynthia,Electronics,Headphones,872.85,Barbara Rodriguez,austin62@example.com,"USCGC Flores, FPO AE 90824",717-496-8632x49816,Gold,Lee-Miller,South Emilyview,+1-588-750-7646,Group,Ground,25,21821.25,202.72,21618.53,159,100,59
2022-08-20,Martha,Books,Fiction,433.1,Jenny Brown,shannonnicholson@example.net,"28220 Nicholas Centers, Port Carlton, WI 01042",564-544-1597x463,Silver,"Gilbert, Miller and Lee",Lake Juanland,,Ltd,Sea,47,20355.7,99.23,20256.47,170,67,103
2022-08-21,Angela,InvalidCategory,Action Figures,386.57,Paul Rodriguez,greenesteven@example.net,"5296 Ball Plaza Suite 080, Hillview, AL 34749",001-240-220-8297,Bronze,Brown-Miller,Seanfort,,Inc,Ground,72,27833.04,32.9,27800.14,453,257,196
2022-02-20,Robert,Electronics,Mobile,847.43,Lauren Ballard,john29@example.com,"226 Donna Tunnel Suite 233, Beverlyhaven, MO 16831",7814428925,Gold,Smith PLC,Lake Candiceton,459-301-8580,Group,Ground,49,41524.07,69.22,41454.85,233,178,55
2022-05-30,NonExistentProduct,Home & Garden,Furniture,0.01,Claire Collins,candacegarcia@example.org,"8658 Rachel Wall, Port Crystalland, ID 35620",001-871-699-8131x899,Silver,Soto-Rivera,West Denise,805-650-6257x5876,and Sons,Ground,73,31522.86,53.04,31469.82,130,64,66
2023-08-03,Fred,Books,Academic,99999.99,Autumn Tapia,,"PSC 9092, Box 5483, APO AE 35710",(246)299-2627x038,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Inc,Air,50,47576.5,28.69,47547.81,52,21,31
2022-01-31,Fred,Books,Academic,951.53,Teresa Livingston,phillipschristopher@example.com,"45015 Nichole Centers, North Melissahaven, MN 15813",674.647.7285x801,Silver,Soto-Rivera,West Denise,,Ltd,Ground,87,82783.11,249.6,82533.51,164,81,83
2023-04-20,Wanda,Toys,Educational,268.61,Michael Freeman,fbarker@example.com,"5139 Elliott Squares, East Aaron, OK 83185",001-691-655-3868x7641,Bronze,Smith PLC,Lake Candiceton,459-301-8580,Inc,Ground,9,2417.49,10.68,2406.8100000000004,102,11,91
2023-09-06,Tammy,Home & Garden,Furniture,431.82,Julia Browning,rogermurphy@example.org,"USNV Mitchell, FPO AP 56750",(570)510-9874x189,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,PLC,Air,37,15977.34,122.65,15854.69,323,251,72
2023-08-26,Fred,InvalidCategory,Academic,951.53,Daniel Woodard,jasonrobinson@example.net,"815 Wells Parks, Port Gregoryfurt, NY 65862",3144216848,Silver,Soto-Rivera,West Denise,805-650-6257x5876,Group,Air,78,74219.34,142.88,74076.45999999999,389,330,59
2022-08-07,Shawn,Electronics,Headphones,461.09,William Porter,royparker@example.org,"32566 Mcpherson Knolls, South Lindsay, NH 62460",6393350596,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Group,Ground,70,32276.3,12.18,32264.12,402,135,267
2022-11-12,Robert,Electronics,Mobile,84743.0,Steven Curry,matthew03@example.com,"5485 Howell Plaza, Jenniferchester, KS 55349",(323)957-1047x22865,Gold,Higgins and Sons,West Johnbury,230-568-4141,PLC,Sea,62,52540.66,178.44,52362.22,316,197,119
2021-10-12,Angela,InvalidCategory,Action Figures,386.57,Jessica Stevenson,whitefrank@example.org,"9988 Sarah Unions, Jonathanport, SC 17611",(805)976-8794x8907,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,PLC,Ground,76,29379.32,28.13,29351.19,499,69,430
2022-09-14,Shannon,Home & Garden,Gardening Tools,68.01,Daniel Costa,kevinsaunders@example.com,"865 Cook Parkways, Garyview, MP 62022",001-680-206-8568x88830,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Inc,Air,19,1292.19,11.26,1280.93,405,396,9
2022-03-17,Elizabeth,Clothing,Shirt,840.19,Eric White,rsingh@example.org,"USNV Ruiz, FPO AE 30965",4852974157,Silver,Higgins and Sons,West Johnbury,230-568-4141,and Sons,Ground,44,36968.36,39.19,36929.17,366,290,76
2021-10-02,Tammy,InvalidCategory,Furniture,99999.99,Julian Gonzalez,gordontaylor@example.org,"471 Mendoza Islands Suite 639, Chavezstad, WI 83268",974-232-7293x25195,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Air,71,30659.22,34.16,30625.06,365,321,44
2023-07-03,Cynthia,Electronics,Headphones,872.85,Jessica Marshall,josephmiller@example.com,"0682 Armstrong Walk Apt. 871, New Mark, AR 54727",(390)796-5848,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,Inc,Ground,89,77683.65000000001,54.29,77629.36000000002,267,157,110
2023-08-19,Kristine,Electronics,Headphones,228.82,Anita Hernandez,brownjames@example.com,"Unit 3183 Box 5006, DPO AP 44350",(673)406-2129x5100,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,and Sons,Ground,27,6178.139999999999,11.23,6166.91,219,60,159
2022-12-14,Shawn,Electronics,Headphones,461.09,Nancy Hicks,melindahunter@example.org,"00032 Brett Plains, Parkshire, NH 96646",527.965.2672x235,Bronze,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,LLC,Air,31,14293.79,108.99,14184.8,260,248,12
2022-08-15,Cynthia,Electronics,Headphones,872.85,Tracy Owens,john76@example.net,"603 Sutton Isle, Thomaston, VI 54858",(719)222-3093,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Ground,74,64590.9,69.79,64521.11,257,119,138
2023-05-14,NonExistentProduct,Home & Garden,Gardening Tools,68.01,Brian Murray,haaslindsay@example.org,"86674 Kenneth Skyway Apt. 592, East Garyside, AL 70055",547.902.6292,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Group,Air,80,5440.8,17.79,5423.01,351,118,233
2023-09-11,Fred,Books,Academic,951.53,Robert Vazquez,amy40@example.com,"298 Williams Tunnel, Lake Joshua, SD 27835",+1-317-733-0395x6843,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Ground,97,92298.41,78.13,92220.28,244,83,161
2023-02-25,Pamela,Electronics,Headphones,651.11,Victoria Warren,erinbauer@example.org,"207 Francis Estates Suite 915, East Melissaville, ME 28922",859-206-7201,Bronze,King-Rodriguez,South Lindatown,7724600682,Group,Air,33,21486.63,25.96,21460.67,196,19,177
2023-03-18,Amy,Home & Garden,Decor,364.01,Glenn Watts,xdavis@example.org,"335 Nelson Cliff Apt. 328, New Coryborough, UT 15763",(963)435-8720x356,Gold,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Inc,Ground,19,6916.19,54.85,6861.339999999999,256,22,234
2022-01-07,NonExistentProduct,InvalidCategory,Camera,652.35,Angela Rios,gchavez@example.org,"6415 King Branch, New Alexis, NV 82387",001-265-740-5648x72728,Silver,Peck Group,West Lindafurt,+1-838-976-6137,and Sons,Ground,20,13047.0,86.76,12960.24,61,34,27
2023-09-19,Nathaniel,Electronics,Camera,652.35,Ann Gomez PhD,patelsamuel@example.org,"122 Carlos Village, North John, CA 76726",+1-968-347-4806x246,Silver,Brown-Miller,Seanfort,(502)758-2166,Group,Air,76,49578.6,97.23,49481.37,354,88,266
2022-04-23,Wanda,Toys,Educational,26861.0,Max Carter,,"7358 Bray Spring Suite 947, Nicholashaven, NM 68317",+1-496-212-8394x3927,Gold,King-Rodriguez,South Lindatown,7724600682,LLC,Air,45,12087.45,77.88,12009.570000000002,70,30,40
2022-05-31,Marvin,Clothing,Shirt,995.13,Lindsey Clark,ymiller@example.org,"796 Anna Drive Apt. 624, South Allison, OK 62914",550-483-2110,Bronze,Soto-Rivera,West Denise,805-650-6257x5876,PLC,Sea,56,55727.28,240.43,55486.85,80,9,71
2023-09-20,Fred,Books,Academic,951.53,Anna Wilkinson,villanuevacameron@example.org,"258 Kristen Valleys Suite 138, Bennettbury, SD 84909",(679)529-7345x422,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,and Sons,Ground,81,77073.93,178.61,76895.31999999999,165,116,49
2022-07-31,Amy,Home & Garden,Decor,364.01,Angel Thomas,qcole@example.com,"9615 Monica Highway, Williamberg, DC 33395",+1-974-244-3890x02849,Gold,King-Rodriguez,South Lindatown,7724600682,LLC,Ground,84,30576.84,24.05,30552.79,120,13,107
2023-01-28,Nathaniel,InvalidCategory,Camera,652.35,Todd Martin,eric30@example.org,"8761 Linda Shore, West Joshuaburgh, MA 55191",+1-996-540-6768x12538,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,and Sons,Sea,34,22179.9,91.5,22088.4,70,51,19
2022-03-08,Elizabeth,Clothing,Shirt,840.19,Michelle Galvan,alanwalker@example.org,"82995 Taylor Gateway Apt. 419, Port Edward, NC 12965",001-268-913-0139x728,Silver,Campos-Murillo,Lawsontown,822-222-4939,and Sons,Ground,59,49571.21000000001,155.38,49415.83000000001,441,107,334
2022-04-25,Michael,Toys,Dolls,InvalidPrice,Timothy Jimenez,kscott@example.net,"7721 Angel Flats Apt. 414, East Barbaramouth, AK 17545",(907)479-4052,Gold,Brown-Miller,Seanfort,(502)758-2166,and Sons,Air,35,1618.05,9.77,1608.28,139,18,121
2022-01-20,Nathaniel,Electronics,Camera,InvalidPrice,James Smith,gary65@example.com,"39502 Smith Haven, Copelandfort, IA 74946",417.370.3164,Bronze,Soto-Rivera,West Denise,,and Sons,Ground,25,16308.75,182.77,16125.98,499,216,283
2023-03-31,NonExistentProduct,Electronics,Headphones,228.82,Alexander Whitaker,kingcraig@example.org,"6258 Mccarty Estate, East Chelseaburgh, AS 28887",001-349-542-0861x15715,Bronze,Lawson-Wilkins,Calderonchester,,LLC,Air,22,5034.04,36.12,4997.92,74,72,2
2023-06-03,NonExistentProduct,Electronics,Camera,652.35,Russell Smith,kevin47@example.org,"9231 Paul Burg, New Louis, GA 49369",450.878.0845,Silver,Brown-Miller,Seanfort,(502)758-2166,LLC,Ground,32,20875.2,50.29,20824.91,412,225,187
2023-08-20,Fred,Books,Academic,951.53,Diane Knight,andreaconley@example.com,"124 Brandon Harbors, Kimshire, CT 77025",001-235-379-9127,Gold,Lee-Miller,South Emilyview,+1-588-750-7646,Inc,Air,12,11418.36,233.96,11184.4,164,73,91
2022-06-13,Robert,Electronics,Mobile,847.43,Pamela Anderson,sharon02@example.com,"PSC 8733, Box 8110, APO AP 43654",2565106714,Bronze,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Air,74,62709.82,104.74,62605.08,443,356,87
2022-12-29,Katie,Books,Non-fiction,642.11,Timothy Curry,fmartinez@example.org,"49618 William Branch Apt. 850, Elliottberg, NE 13716",855.997.1499x931,Gold,Brown-Miller,Seanfort,(502)758-2166,LLC,Air,86,55221.46,40.79,55180.67,407,64,343
2023-01-20,Angela,Toys,Action Figures,38657.0,Michael Galvan,reginaalvarez@example.net,"192 Mark Prairie, Brendaburgh, VA 75218",811.233.9091x5666,Silver,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,PLC,Sea,56,21647.92,16.76,21631.16,429,236,193
2022-05-06,Angela,Toys,Action Figures,386.57,Nancy Wade,johnsondanielle@example.com,"13064 Jacob Radial Apt. 869, Mckeetown, IN 66076",5084549438,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Ltd,Sea,94,36337.58,48.23,36289.35,447,155,292
2022-07-27,Justin,Electronics,Headphones,660.05,Daniel Phillips,reyeshannah@example.com,"USS Taylor, FPO AE 36399",(449)743-4219,Bronze,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,PLC,Ground,40,26402.0,123.77,26278.23,107,17,90
